Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2022-02-07,102.99,105.38,98.77,102.34,1759400,102.34,102.34,0.0,0.0,0.0,3mo,19,112.68
2022-02-08,101.76,117.67,100.55,115.6,4959900,115.6,102.34,13.26,0.13,12.96,3mo,20,113.3
2022-02-09,114.09,124.71,113.0,124.29,3866900,124.29,115.6,8.69,0.08,7.52,3mo,21,113.93
2022-02-10,117.95,131.78,116.0,122.47,3706500,122.47,124.29,-1.82,-0.01,-1.46,3mo,22,114.55
2022-02-11,122.48,129.87,120.77,124.25,2824800,124.25,122.47,1.78,0.01,1.45,3mo,23,115.18
2022-02-14,122.93,125.5,116.15,117.09,2275700,117.09,124.25,-7.16,-0.06,-5.76,3mo,24,115.8
2022-02-15,120.96,127.23,119.26,126.16,1977900,126.16,117.09,9.07,0.08,7.75,3mo,25,116.43
2022-02-16,124.43,132.85,123.92,128.33,2001900,128.33,126.16,2.17,0.02,1.72,3mo,26,117.06
2022-02-17,126.77,130.85,122.22,123.41,1564100,123.41,128.33,-4.92,-0.04,-3.83,3mo,27,117.68
2022-02-18,124.2,125.65,118.13,121.53,1553500,121.53,123.41,-1.88,-0.02,-1.52,3mo,28,118.31
2022-02-22,118.2,123.33,114.19,118.06,1539100,118.06,121.53,-3.47,-0.03,-2.86,3mo,29,118.93
2022-02-23,121.22,123.36,114.28,114.87,1348300,114.87,118.06,-3.19,-0.03,-2.7,3mo,30,119.56
2022-02-24,105.53,125.71,104.12,124.58,2256200,124.58,114.87,9.71,0.08,8.45,3mo,31,120.18
2022-02-25,123.57,124.97,116.49,118.58,1710300,118.58,124.58,-6.0,-0.05,-4.82,3mo,32,120.81
2022-02-28,121.0,126.29,116.89,123.34,1614500,123.34,118.58,4.76,0.04,4.01,3mo,33,121.43
2022-03-01,122.19,125.87,118.35,119.02,1096000,119.02,123.34,-4.32,-0.04,-3.5,3mo,34,122.06
2022-03-02,119.5,122.67,116.37,121.97,1310700,121.97,119.02,2.95,0.02,2.48,3mo,35,122.69
2022-03-03,122.96,123.74,117.23,118.41,1095600,118.41,121.97,-3.56,-0.03,-2.92,3mo,36,123.31
2022-03-04,118.01,120.51,110.58,111.66,1477800,111.66,118.41,-6.75,-0.06,-5.7,3mo,37,123.94
2022-03-07,115.0,115.0,96.1,99.35,3147900,99.35,111.66,-12.31,-0.11,-11.02,3mo,38,124.56
2022-03-08,101.03,108.99,97.09,103.01,2134000,103.01,99.35,3.66,0.04,3.68,3mo,39,125.19
2022-03-09,106.98,108.86,103.5,105.21,1399600,105.21,103.01,2.2,0.02,2.14,3mo,40,125.81
2022-03-10,103.92,104.06,98.25,100.56,1395500,100.56,105.21,-4.65,-0.04,-4.42,3mo,41,126.44
2022-03-11,102.66,102.9,92.69,92.69,2205500,92.69,100.56,-7.87,-0.08,-7.83,3mo,42,127.06
2022-03-14,93.43,94.32,77.58,78.11,4533600,78.11,92.69,-14.58,-0.16,-15.73,3mo,43,127.69
2022-03-15,82.1,87.56,78.68,82.64,3528800,82.64,78.11,4.53,0.06,5.8,3mo,44,128.31
2022-03-16,85.11,90.01,82.0,86.86,2653900,86.86,82.64,4.22,0.05,5.11,3mo,45,128.94
2022-03-17,85.1,89.58,83.45,87.7,3449100,87.7,86.86,0.84,0.01,0.97,3mo,46,129.57
2022-03-18,79.74,97.45,78.9,90.79,8922100,90.79,87.7,3.09,0.04,3.52,3mo,47,130.19
2022-03-21,90.0,99.4,89.76,94.2,3953100,94.2,90.79,3.41,0.04,3.76,3mo,48,130.82
2022-03-22,95.4,125.79,94.45,123.14,15017200,123.14,94.2,28.94,0.31,30.72,3mo,49,131.44
2022-03-23,130.0,150.93,126.55,141.0,24599800,141.0,123.14,17.86,0.15,14.5,3mo,50,132.07
2022-03-24,134.01,143.48,126.76,142.39,9100200,142.39,141.0,1.39,0.01,0.99,3mo,51,132.69
2022-03-25,140.04,158.16,138.2,151.95,13383900,151.95,142.39,9.56,0.07,6.71,3mo,52,133.32
2022-03-28,151.98,190.84,151.54,189.59,16316500,189.59,151.95,37.64,0.25,24.77,3mo,53,133.94
2022-03-29,188.24,199.41,163.0,179.9,18011500,179.9,189.59,-9.69,-0.05,-5.11,3mo,54,134.57
2022-03-30,175.0,183.34,165.0,166.85,9169200,166.85,179.9,-13.05,-0.07,-7.25,3mo,55,135.2
2022-03-31,163.1,175.75,158.51,166.58,11242200,166.58,166.85,-0.27,-0.0,-0.16,3mo,56,135.82
2022-04-01,188.9,189.77,155.26,165.0,13161900,165.0,166.58,-1.58,-0.01,-0.95,3mo,57,136.45
2022-04-04,166.98,173.24,156.51,170.73,4629800,170.73,165.0,5.73,0.03,3.47,3mo,58,137.07
2022-04-05,168.0,168.43,152.0,153.59,3956300,153.59,170.73,-17.14,-0.1,-10.04,3mo,59,137.7
2022-04-06,151.01,159.29,149.7,156.64,4067000,156.64,153.59,3.05,0.02,1.99,3mo,60,138.32
2022-04-07,154.11,156.7,141.57,150.0,3827800,150.0,156.64,-6.64,-0.04,-4.24,3mo,61,138.95
2022-04-08,149.09,150.71,142.03,146.19,2581200,146.19,150.0,-3.81,-0.03,-2.54,3mo,62,139.57
